lieu,variapres3h,Direcvent10min,Vitessevent10mn,Temperature,Humidite,Pressionstation,Variationpressionen24h,TemperatureMinSol12hrs,RafalesPeriode,NumAcc,choc,voie,grav,sexe,trajet,annNais,mois
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,1,1,2,1989,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,1,1,2,1989,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,1,1,2,1989,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,1,2,0,1996,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,1,1,0,1955,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,1,1,1,1966,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,3,1,5,1992,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,3,1,5,1995,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,7,1,3,1,0,1992,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,1,1,0,1985,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,1,1,2,1989,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,1,2,0,1996,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,1,1,0,1955,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,1,1,1,1966,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,3,1,5,1992,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,3,1,5,1995,1
MONTPELLIER,190,330,4.0,278.65,39,102580,590,276.85,10.4,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,-20,10,7.9,283.15,32,102380,290,276.75,13.2,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,250,270,0.5,279.55,52,102400,120,276.75,3.5,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,-10,270,7.2,276.25,65,102040,-410,276.75,9.3,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,30,290,6.4,277.15,64,102070,-320,276.75,9.9,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,80,290,4.3,277.75,62,102150,-110,276.75,8.4,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,10,360,7.4,282.65,30,102390,520,276.85,14.8,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,60,270,1.3,277.05,46,102640,590,277.15,8.3,201700006666,2,1,3,1,0,1992,1
MONTPELLIER,40,120,6.0,285.55,90,101670,-80,283.75,7.7,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,-100,110,3.8,286.15,85,101630,-80,283.75,6.0,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,10,120,5.1,285.35,90,101680,-60,284.25,8.3,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,-50,110,3.2,284.35,95,101690,-120,282.95,5.3,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,0,90,3.7,284.55,96,101740,-150,282.65,4.7,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,100,60,3.2,284.95,95,101780,-40,283.75,5.4,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,-50,120,4.3,285.85,91,101730,-80,283.75,5.5,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,-10,80,3.2,284.35,96,101680,-110,283.65,3.9,201700006667,2,29,4,1,4,1958,2
MONTPELLIER,150,280,4.8,282.85,61,101810,1210,280.55,8.3,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,60,250,2.0,283.25,92,101810,630,281.85,3.2,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,140,210,3.0,285.55,80,101750,790,280.55,6.6,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,110,290,6.2,281.05,54,101450,790,280.65,10.3,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,210,290,6.8,280.15,68,101660,1050,280.55,9.0,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,160,310,7.2,281.85,48,101340,690,281.05,13.3,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,-90,270,5.2,286.95,45,101720,1200,280.55,10.1,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,-110,200,4.5,288.05,49,101610,1000,280.55,6.1,201700006668,0,1,3,2,5,1983,3
MONTPELLIER,150,280,4.8,282.85,61,101810,1210,280.55,8.3,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,60,250,2.0,283.25,92,101810,630,281.85,3.2,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,140,210,3.0,285.55,80,101750,790,280.55,6.6,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,110,290,6.2,281.05,54,101450,790,280.65,10.3,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,210,290,6.8,280.15,68,101660,1050,280.55,9.0,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,160,310,7.2,281.85,48,101340,690,281.05,13.3,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,-90,270,5.2,286.95,45,101720,1200,280.55,10.1,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,-110,200,4.5,288.05,49,101610,1000,280.55,6.1,201700006668,0,1,4,1,5,1977,3
MONTPELLIER,90,270,7.4,285.35,70,101860,-250,282.75,9.2,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,-30,280,7.2,286.95,71,101770,-300,282.75,10.3,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,-60,290,4.2,287.75,68,101800,-340,282.75,6.3,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,50,290,4.3,289.75,51,101910,-270,282.75,7.7,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,-110,280,7.0,292.15,45,101800,-250,283.35,10.5,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,-140,270,7.4,292.05,48,101660,-200,283.35,12.0,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,60,320,5.2,290.75,49,101720,-90,283.45,9.9,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,70,330,7.5,288.25,54,101790,-70,285.65,11.4,201700006669,1,1,3,1,4,1966,3
MONTPELLIER,-90,180,5.3,295.85,81,101380,-280,290.85,8.3,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-40,220,1.9,293.75,86,101610,-230,292.75,4.2,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,110,260,5.1,291.35,83,101600,-50,290.45,7.4,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,110,230,2.1,292.25,91,101490,-140,292.25,7.1,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-40,140,1.5,298.05,68,101520,-330,290.85,4.0,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-110,10,1.1,291.55,89,101500,-280,291.35,2.5,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-50,170,3.9,297.05,74,101470,-330,290.85,5.7,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,60,10,2.0,292.15,94,101560,-300,290.85,3.5,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-90,180,5.3,295.85,81,101380,-280,290.85,8.3,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-40,220,1.9,293.75,86,101610,-230,292.75,4.2,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,110,260,5.1,291.35,83,101600,-50,290.45,7.4,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,110,230,2.1,292.25,91,101490,-140,292.25,7.1,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-40,140,1.5,298.05,68,101520,-330,290.85,4.0,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-110,10,1.1,291.55,89,101500,-280,291.35,2.5,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-50,170,3.9,297.05,74,101470,-330,290.85,5.7,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,60,10,2.0,292.15,94,101560,-300,290.85,3.5,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-90,180,5.3,295.85,81,101380,-280,290.85,8.3,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-40,220,1.9,293.75,86,101610,-230,292.75,4.2,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,110,260,5.1,291.35,83,101600,-50,290.45,7.4,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,110,230,2.1,292.25,91,101490,-140,292.25,7.1,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-40,140,1.5,298.05,68,101520,-330,290.85,4.0,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-110,10,1.1,291.55,89,101500,-280,291.35,2.5,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-50,170,3.9,297.05,74,101470,-330,290.85,5.7,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,60,10,2.0,292.15,94,101560,-300,290.85,3.5,201700006670,4,1,3,1,1,1974,6
MONTPELLIER,-90,180,5.3,295.85,81,101380,-280,290.85,8.3,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-40,220,1.9,293.75,86,101610,-230,292.75,4.2,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,110,260,5.1,291.35,83,101600,-50,290.45,7.4,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,110,230,2.1,292.25,91,101490,-140,292.25,7.1,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-40,140,1.5,298.05,68,101520,-330,290.85,4.0,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-110,10,1.1,291.55,89,101500,-280,291.35,2.5,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-50,170,3.9,297.05,74,101470,-330,290.85,5.7,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,60,10,2.0,292.15,94,101560,-300,290.85,3.5,201700006670,4,1,3,1,4,1968,6
MONTPELLIER,-30,360,1.3,294.05,90,101380,60,293.75,3.9,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,10,100,2.5,300.85,52,101400,40,292.65,4.8,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,-30,10,2.8,292.95,90,101350,80,292.85,4.3,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,-90,170,3.9,298.55,76,101270,-20,292.65,5.9,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,-40,180,2.3,297.45,79,101230,0,300.45,3.6,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,-40,180,3.7,299.75,67,101360,-30,292.65,5.4,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,150,200,0.9,296.75,85,101380,-30,297.05,2.4,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,40,30,1.8,294.85,84,101390,60,292.65,3.4,201700006671,1,1,1,1,4,1981,6
MONTPELLIER,-30,360,1.3,294.05,90,101380,60,293.75,3.9,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,10,100,2.5,300.85,52,101400,40,292.65,4.8,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,-30,10,2.8,292.95,90,101350,80,292.85,4.3,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,-90,170,3.9,298.55,76,101270,-20,292.65,5.9,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,-40,180,2.3,297.45,79,101230,0,300.45,3.6,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,-40,180,3.7,299.75,67,101360,-30,292.65,5.4,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,150,200,0.9,296.75,85,101380,-30,297.05,2.4,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,40,30,1.8,294.85,84,101390,60,292.65,3.4,201700006671,1,1,2,1,4,1971,6
MONTPELLIER,-30,360,1.3,294.05,90,101380,60,293.75,3.9,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,10,100,2.5,300.85,52,101400,40,292.65,4.8,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,-30,10,2.8,292.95,90,101350,80,292.85,4.3,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,-90,170,3.9,298.55,76,101270,-20,292.65,5.9,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,-40,180,2.3,297.45,79,101230,0,300.45,3.6,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,-40,180,3.7,299.75,67,101360,-30,292.65,5.4,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,150,200,0.9,296.75,85,101380,-30,297.05,2.4,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,40,30,1.8,294.85,84,101390,60,292.65,3.4,201700006671,4,1,1,1,4,1981,6
MONTPELLIER,-30,360,1.3,294.05,90,101380,60,293.75,3.9,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,10,100,2.5,300.85,52,101400,40,292.65,4.8,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,-30,10,2.8,292.95,90,101350,80,292.85,4.3,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,-90,170,3.9,298.55,76,101270,-20,292.65,5.9,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,-40,180,2.3,297.45,79,101230,0,300.45,3.6,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,-40,180,3.7,299.75,67,101360,-30,292.65,5.4,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,150,200,0.9,296.75,85,101380,-30,297.05,2.4,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,40,30,1.8,294.85,84,101390,60,292.65,3.4,201700006671,4,1,2,1,4,1971,6
MONTPELLIER,-80,200,6.0,300.35,53,101190,-100,298.15,10.1,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,70,360,2.3,298.75,50,101490,-170,297.65,4.9,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,-20,310,2.1,301.85,40,101540,-70,294.05,5.9,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,60,310,3.9,297.35,53,101550,-100,296.95,7.7,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,-170,200,6.5,302.35,46,101270,-130,294.05,10.9,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,100,10,2.2,296.15,77,101290,-130,296.35,2.8,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,-100,180,5.3,303.05,46,101440,-80,294.05,7.6,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,10,270,3.0,295.75,64,101560,-130,294.05,3.9,201700006672,6,1,1,2,0,2017,6
MONTPELLIER,-80,200,6.0,300.35,53,101190,-100,298.15,10.1,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,70,360,2.3,298.75,50,101490,-170,297.65,4.9,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,-20,310,2.1,301.85,40,101540,-70,294.05,5.9,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,60,310,3.9,297.35,53,101550,-100,296.95,7.7,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,-170,200,6.5,302.35,46,101270,-130,294.05,10.9,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,100,10,2.2,296.15,77,101290,-130,296.35,2.8,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,-100,180,5.3,303.05,46,101440,-80,294.05,7.6,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,10,270,3.0,295.75,64,101560,-130,294.05,3.9,201700006672,6,1,1,2,0,1989,6
MONTPELLIER,-80,200,6.0,300.35,53,101190,-100,298.15,10.1,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,70,360,2.3,298.75,50,101490,-170,297.65,4.9,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,-20,310,2.1,301.85,40,101540,-70,294.05,5.9,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,60,310,3.9,297.35,53,101550,-100,296.95,7.7,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,-170,200,6.5,302.35,46,101270,-130,294.05,10.9,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,100,10,2.2,296.15,77,101290,-130,296.35,2.8,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,-100,180,5.3,303.05,46,101440,-80,294.05,7.6,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,10,270,3.0,295.75,64,101560,-130,294.05,3.9,201700006672,6,1,1,1,0,2015,6
MONTPELLIER,-80,200,6.0,300.35,53,101190,-100,298.15,10.1,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,70,360,2.3,298.75,50,101490,-170,297.65,4.9,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,-20,310,2.1,301.85,40,101540,-70,294.05,5.9,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,60,310,3.9,297.35,53,101550,-100,296.95,7.7,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,-170,200,6.5,302.35,46,101270,-130,294.05,10.9,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,100,10,2.2,296.15,77,101290,-130,296.35,2.8,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,-100,180,5.3,303.05,46,101440,-80,294.05,7.6,201700006672,6,1,1,1,0,1963,6
MONTPELLIER,10,270,3.0,295.75,64,101560,-130,294.05,3.9,201700006672,6,1,1,1,0,1963,6
